code,Rgst_years,Corp_Rgst_Cap,Shareholders_Num,Per_Capita_Shareholding,Employees_Num,Bachelor_Person_Pro,Technicians_Person_Pro,Cash_Flow_Ratio,Net_Cash_Flow_to_Liability_Ratio,Net_Cash_Flow_to_Net_Profit_Ratio,Operating_Cash_Return_Flow,Net_Cash_Flow_to_Sales_Revenue_Ratio,Current_Assets_Turnover_Days,Current_Assets_Turnover_Rate,Total_Asset_Turnover_Days,Inventory_Turnover_Days,Total_Asset_Turnover_Rate,Inventory_Turnover_Rate,Accounts_Receivable_Turnover_Days,Accounts_Receivable_Turnover_Rate,Total_Asset_Growth_Rate,Net_Asset_Growth_Rate,Net_Profit_Growth_Rate,Main_Business_Revenue_Growth_Rate,Equity_ratio,Capital_fixed_ratio,Capitalization_ratio,Long_term_assets_to_long_term_funding_ratio,Liabilities_to_owner_equity_ratio,Long_term_debt_ratio,Shareholders_equity_ratio,Long_term_debt_to_working_capital_ratio,Gearing_ratio,Interest_payment_multiple,Cash_ratio,Quick_ratio,Liquidity_ratio,Total_asset_margin,Profit_margin_of_main_business,Total_net_asset_margin,Cost_and_expense_margins,Operating_margin,Cost_ratio_of_main_business,Net_profit_margin_on_sales,Return_on_equity,Return_on_equity,Return_on_net_assets,Return_on_assets,Three_cost_ratios,Non_main_proportion,Proportion_of_main_profit,Main_business_income,Main_business_profit,Operating_profit,Investment_income,Net_non_operating_income_and_expenditure,Total_profit,Net_profit,Net_cash_flow_from_operating_activities,Net_increase_in_cash_and_cash_equivalents,Total_assets,liquid_asset,Total_liabilities,Current_liabilities,Shareholders_equity_does_not_include_minority_interests,Return_on_equity_weighting,Operating_income,Operating_costs,Operating_profit,Total_profit,Income_tax_expense,Net_profit,Basic_earnings_per_share,Monetary_funds,Accounts_receivable,Stocks,Total_current_assets,Total_assets,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities,Total_owners_equity,Opening_cash_and_cash_equivalents_balances,Net_cash_flow_from_operating_activities,Net_cash_flows_from_investing_activities,Net_cash_flows_from_fund_raising_activities,Net_increase_in_cash_and_cash_equivalents,Closing_cash_and_cash_equivalents_balances,Total_current_assets,Total_non_current_assets,Total_assets,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities,Total_owners_equity,Total_liabilities_and_owners_equity,y
600805,15.721442885771545,85089.4494,38358.0,2.22,4053.0,15.54,7.2,0.38,0.08125250501002,0.07,0.0203406813627254,0.01,483.35,0.56,1005.59,86.45,0.27,3.12,37.28,7.24,-13.33,-2.47,-1.9538977955912005,-17.55,67.63,77.52,0.31,77.28,70.64,0.18,58.6,0.01,41.4,237.54,38.09,1.16,1.38,2.02,5.36,1.92,4.98,4.76,93.98,7.15,19.66,19.66,3.45,2.02,17.17,394.25,67.63,234053.0,12536.0,11138.0,49457.0,1885.0,13023.0,16729.0,1227.0,-428.0,826445.0,451008.0,342123.0,326063.0,437876.0,4.79,234053.0,219958.0,11138.0,13023.0,-3706.0,16729.0,0.24,124188.0,29389.0,72301.0,451008.0,826445.0,326063.0,16060.0,342123.0,484323.0,97101.0,1227.0,74622.0,-76257.0,-428.0,96672.0,451008.0,375438.0,826445.0,326063.0,16060.0,342123.0,484323.0,826445.0,0
519,24.0,139255.8982,106716.0,1.3,8585.0,27.49,19.65,-30.45,-0.27,-1.33,-0.08,-0.24,545.12,0.5,789.7,114.0,0.34,2.37,77.0,3.51,9.06,7.62,45.21,-0.18,39.99,45.74,0.81,45.37,44.96,0.56,68.98,0.01,31.02,-1311.2,131.77,2.14,2.53,6.17,32.65,6.23,29.79,21.66,66.7,18.21,63.27,63.27,8.95,6.17,5.83,1.53,39.99,483949.0,158030.0,104807.0,922.0,695.0,105501.0,88104.0,-117452.0,-127249.0,1427459.0,977099.0,442757.0,385784.0,984701.0,9.32,483949.0,322811.0,104807.0,105501.0,17398.0,88104.0,0.63,508341.0,196271.0,151368.0,977099.0,1427459.0,385784.0,56973.0,442757.0,984701.0,633556.0,-117452.0,-20515.0,10726.0,-127249.0,506307.0,977099.0,450360.0,1427459.0,385784.0,56973.0,442757.0,984701.0,1427459.0,0
2114,15.721442885771545,32339.5267,36521.0,0.89,1838.0,15.72,10.61,0.39,0.08125250501002,0.230961923847695,0.0203406813627254,0.0580460921843687,130.25,2.07,442.04,59.19,0.61,4.56,1.39,194.29,6.42,-8.75,-292.53,-7.65,73.29,127.45,6.62,119.01,84.26,3.85,54.27,-0.76,45.73,-496.04,34.16,0.44,0.86,-4.66,2.24,-4.89,-7.03,-4.94,96.92,-8.0,-37.46,-37.46,-8.59,-4.66,7.88,18.83,73.29,151431.0,3394.0,-7480.0,1650.0,-3768.0,-11248.0,-12116.0,367.0,-1230.0,259819.0,80106.0,118809.0,93343.0,135161.0,-8.44,151431.0,146773.0,-7480.0,-11248.0,867.0,-12116.0,-0.37,31888.0,401.0,39108.0,80106.0,259819.0,93343.0,25466.0,118809.0,141010.0,16227.0,367.0,-7147.0,5550.0,-1230.0,14996.0,80106.0,179712.0,259819.0,93343.0,25466.0,118809.0,141010.0,259819.0,0
415,29.0,618452.1282,77049.0,8.03,595.0,82.18,11.43,45.64,0.07,0.230961923847695,0.06,0.69,181.11,1.49,3096.33,0.34,0.09,795.12,26.85,10.06,7.03,12.58,-1.9538977955912005,28.07,196.48,534.3,55.38,238.42,468.82,21.82,17.58,-3.28,82.42,99.04,26.23,0.48,0.48,-0.1,40.43,-0.1,-0.29,-0.24,59.54,-1.14,-4.13,-4.13,-0.55,-0.1,32.82,-1210.38,196.48,2241894.0,906431.0,-5317.0,72752.0,-641.0,-5958.0,-25555.0,1543044.0,-113549.0,26574162.0,1612630.0,21902333.0,3381237.0,3042885.0,-0.9,2241894.0,1334919.0,-5317.0,-5958.0,19598.0,-25555.0,-0.04,593798.0,220407.0,2075.0,1612630.0,26574162.0,3381237.0,18521096.0,21902333.0,4671829.0,567413.0,1543044.0,-230035.0,-1477939.0,-113549.0,453864.0,1612630.0,24961532.0,26574162.0,3381237.0,18521096.0,21902333.0,4671829.0,26574162.0,1
2056,23.0,162671.2074,91438.0,1.78,15269.0,8.65,15.03,17.35,0.17,1.25,0.09,0.11,186.03,1.45,281.05,50.02,0.96,5.4,39.94,6.76,30.97,12.35,36.05,56.81,118.84,69.72,9.3883466933868,56.19058116232465,121.3,5.2352104208416845,45.19,-0.0385270541082162,54.81,-3749.65,53.04,0.98,1.28,7.43,16.83,8.21,10.77,10.06,82.97,8.54,74.17,74.17,16.45,7.43,3.4,1.6,118.84,1412493.0,237684.0,142134.0,12581.0,-10468.0,131666.0,120658.0,151242.0,123726.0,1622865.0,1111597.0,889529.0,871516.0,731226.0,17.24,1412493.0,1172006.0,142134.0,131666.0,11009.0,120658.0,0.75,462240.0,221940.0,259812.0,1111597.0,1622865.0,871516.0,18013.0,889529.0,733335.0,60244.0,151242.0,9606.0,-34906.0,123726.0,183969.0,1111597.0,511268.0,1622865.0,871516.0,18013.0,889529.0,733335.0,1622865.0,0
2577,20.0,28288.0,24281.0,1.17,206.0,42.72,53.4,43.48,0.4,0.65,0.02,0.09,833.85,0.32,1016.57,89.64,0.27,3.01,101.16,2.67,3.25,4.19,32.34,-9.74,6.06,18.13,9.3883466933868,56.19058116232465,6.63,5.2352104208416845,93.78,-0.0385270541082162,6.22,-165.5,470.85,13.44,14.61,3.77,27.92,3.8,20.88,17.06,71.22,14.31,16.19,16.19,4.02,3.77,8.99,21.01,6.06,32015.0,8937.0,5463.0,1181.0,-42.0,5421.0,4580.0,2998.0,-650.0,121406.0,100762.0,7550.0,6896.0,113856.0,4.07,32015.0,22801.0,5463.0,5421.0,841.0,4580.0,0.16,32471.0,11214.0,8094.0,100762.0,121406.0,6896.0,654.0,7550.0,113856.0,33121.0,2998.0,-3955.0,-322.0,-650.0,32471.0,100762.0,20644.0,121406.0,6896.0,654.0,7550.0,113856.0,121406.0,0
688517,17.0,13610.9184,5263.0,2.59,386.0,26.42,10.88,5.54,0.05,0.57,0.02,0.05,654.55,0.41,778.77,87.22,0.35,3.1,304.4,0.89,7.27,2.43,10.89,18.81,55.35,28.66,4.16,27.47,55.65,2.79,64.25,0.06,35.75,-3365.66,74.72,2.24,2.49,3.17,26.71,3.19,11.98,9.9,72.45,9.21,25.01,25.01,4.93,3.17,10.61,4.72,55.35,36944.0,9866.0,3658.0,121.0,54.0,3712.0,3404.0,1952.0,-11483.0,107473.0,87682.0,38426.0,35216.0,69048.0,4.83,36944.0,26766.0,3658.0,3712.0,308.0,3404.0,0.25,26314.0,42438.0,8852.0,87682.0,107473.0,35216.0,3210.0,38426.0,69048.0,32821.0,1952.0,-10628.0,-2807.0,-11483.0,21338.0,87682.0,19792.0,107473.0,35216.0,3210.0,38426.0,69048.0,107473.0,0
2428,24.0,65312.0,60921.0,1.07,1512.0,12.1,13.1,-2.74,-0.02,-21.46,-0.01,-0.04,530.35,0.51,1583.58,355.54,0.17,0.76,75.62,3.57,3.09,-0.19,-97.27,8.82,46.92,106.86,10.81,95.31,61.05,7.53,62.09,0.63,37.91,102.09,32.23,0.69,1.56,0.03,15.52,0.03,0.09,0.1,83.46,0.17,0.11,0.11,0.04,0.03,17.9,247.14,46.92,41250.0,6401.0,40.0,94.0,-4.0,37.0,69.0,-1476.0,6204.0,248950.0,83768.0,94374.0,53794.0,146286.0,-0.48,41250.0,34428.0,40.0,37.0,-32.0,69.0,-0.01,17339.0,11005.0,46902.0,83768.0,248950.0,53794.0,40580.0,94374.0,154576.0,4749.0,-1476.0,-8622.0,16268.0,6204.0,10953.0,83768.0,165182.0,248950.0,53794.0,40580.0,94374.0,154576.0,248950.0,0
8,33.0,278079.5346,96257.0,2.89,2240.0,55.18,56.83,6.72,0.05,0.230961923847695,0.03,0.36,1669.76,0.16,3465.98,533.07,0.08,0.51,745.03,0.36,-9.45,-21.31,-1.9538977955912005,-9.18,109.63,122.33,10.12,109.95,130.81,4.88,43.33,1.11,56.67,-36.26,17.75,0.87,1.1,-1.44,37.21,-1.41,-15.65,-17.83,61.82,-18.13,-6.17,-6.17,-3.32,-1.44,52.35,-41.39,109.63,94712.0,35247.0,-16885.0,7250.0,-185.0,-17070.0,-17167.0,34169.0,-18543.0,1193209.0,560787.0,676239.0,508571.0,503239.0,-3.34,94712.0,58554.0,-16885.0,-17070.0,97.0,-17167.0,-0.06,90249.0,243794.0,119548.0,560787.0,1193209.0,508571.0,167668.0,676239.0,516970.0,98299.0,34169.0,-3785.0,-48962.0,-18543.0,79757.0,560787.0,632422.0,1193209.0,508571.0,167668.0,676239.0,516970.0,1193209.0,0
600256,23.0,656575.5139,140969.0,4.66,5999.0,20.89,7.6,25.59,0.17,0.85,0.1,0.19,107.57,2.51,463.12,17.46,0.58,15.47,19.5,13.84,22.03,35.92,205.06,126.36,151.05,194.12,31.34,133.29,160.15,17.54,38.44,-1.16,61.56,1344.49,21.97,0.58,0.63,12.23,31.74,13.04,38.09,27.43,66.82,22.37,126.99,126.99,31.82,12.23,3.85,0.26,151.05,3727884.0,1183216.0,1022728.0,1392.0,1305.0,1024034.0,833801.0,706844.0,265384.0,6817684.0,1730435.0,4197042.0,2762380.0,2649370.0,34.63,3727884.0,2490862.0,1022728.0,1024034.0,190233.0,833801.0,1.28,606853.0,361892.0,136972.0,1730435.0,6817684.0,2762380.0,1434662.0,4197042.0,2620642.0,193645.0,706844.0,-234858.0,-207690.0,265384.0,459029.0,1730435.0,5087249.0,6817684.0,2762380.0,1434662.0,4197042.0,2620642.0,6817684.0,1
498,15.721442885771545,156056.6803,58143.0,2.68,24686.0,39.3,35.98,-2.76,-0.02,-0.91,-0.02,-0.04,411.33,0.66,559.47,20.68,0.48,13.06,57.16,4.72,25.2,32.23,15.28,9.9,330.41,120.64,26.75,88.36,348.96,8.14,22.27,1.06,77.73,815.91,10.22,1.06,1.12,1.99,10.91,2.12,5.94,5.48,88.83,4.39,120.81,120.81,8.94,1.99,3.02,2.51,330.41,4296950.0,468955.0,235417.0,6118.0,-219.0,235198.0,188533.0,-170988.0,-118827.0,9469187.0,6924745.0,7360064.0,6198472.0,1470760.0,12.39,4296950.0,3816892.0,235417.0,235198.0,46665.0,188533.0,0.9,626704.0,956406.0,334741.0,6924745.0,9469187.0,6198472.0,1161592.0,7360064.0,2109123.0,654206.0,-170988.0,-294075.0,334055.0,-118827.0,535379.0,6924745.0,2544441.0,9469187.0,6198472.0,1161592.0,7360064.0,2109123.0,9469187.0,1
603176,17.0,46666.0,35163.0,1.33,815.0,43.19,60.98,-15.27,-0.12,-6.61,-0.09,-0.2,406.63,0.66,567.23,9.99,0.48,27.02,185.76,1.45,18.92,23.78,-24.18,10.13,304.98,110.7,42.35,63.82,305.17,18.13,24.68,1.17,75.32,338.51,18.76,1.24,1.27,1.32,15.66,1.41,5.75,5.12,83.97,2.96,11.79,11.79,5.35,1.32,5.11,-66.39,304.98,185795.0,29097.0,9519.0,-6386.0,40.0,9558.0,5500.0,-36363.0,-21056.0,416743.0,302879.0,313886.0,238126.0,99703.0,5.65,185795.0,156005.0,9519.0,9558.0,4058.0,5500.0,0.12,44668.0,149293.0,7261.0,302879.0,416743.0,238126.0,75761.0,313886.0,102857.0,58364.0,-36363.0,-6395.0,21696.0,-21056.0,37308.0,302879.0,113864.0,416743.0,238126.0,75761.0,313886.0,102857.0,416743.0,0
300273,26.0,78983.0936,36055.0,2.2,781.0,34.19,26.25,-6.06,-0.05,0.230961923847695,-0.03,-0.84,4703.83,0.06,8011.87,160.46,0.03,1.68,958.13,0.28,-12.89,-26.2,-7027.15,-68.38,150.68,110.77,19.04,89.68,166.76,8.82,37.49,0.82,62.51,-328.63,56.72,1.2,1.23,-6.68,34.83,-6.53,-114.5,-203.24,64.37,-193.54,-46.43,-46.43,-17.81,-6.68,128.26,9.66,150.68,19008.0,6621.0,-38633.0,-600.0,-3468.0,-42100.0,-36789.0,-15914.0,-16662.0,550929.0,322155.0,344405.0,262631.0,183846.0,-17.47,19008.0,12236.0,-38633.0,-42100.0,-5312.0,-36789.0,-0.45,17696.0,63167.0,8198.0,322155.0,550929.0,262631.0,81774.0,344405.0,206524.0,29389.0,-15914.0,859.0,-1608.0,-16662.0,12727.0,322155.0,228774.0,550929.0,262631.0,81774.0,344405.0,206524.0,550929.0,0
2288,23.0,93164.3744,83104.0,1.12,1911.0,3.87,20.93,8.94,0.08,4.61,0.04,0.1,350.38,0.77,654.86,194.99,0.41,1.38,104.09,2.59,-1.41,0.52,-68.13,-19.67,107.29,96.66,8.61,88.33,108.3,4.52,48.01,0.68,51.99,146.62,3.43,0.61,1.14,0.91,17.35,0.9,2.41,3.44,82.05,2.17,3.46,3.46,1.9,0.91,10.37,-53.49,107.29,148494.0,25769.0,5110.0,36608.162324649296,-1781.0,3330.0,3226.0,14866.0,3827.0,353736.0,189589.0,183912.0,166212.0,169487.0,1.97,148494.0,121841.0,5110.0,3330.0,103.0,3226.0,0.04,5708.0,66961.0,88225.0,189589.0,353736.0,166212.0,17700.0,183912.0,169824.0,1450.0,14866.0,-3787.0,-7300.0,3827.0,5277.0,189589.0,164147.0,353736.0,166212.0,17700.0,183912.0,169824.0,353736.0,0
2026,24.0,44488.2761,49735.0,0.89,3215.0,11.35,16.58,7.97,0.08,0.61,0.03,0.07,527.65,0.51,706.81,135.69,0.38,1.99,72.43,3.73,17.91,17.15,-23.15,-19.78,52.86,39.62,9.3883466933868,56.19058116232465,54.7,5.2352104208416845,64.64,-0.0385270541082162,35.36,-187.76,83.62,1.75,2.18,4.44,19.27,4.57,17.27,13.91,80.0,11.96,51.42,51.42,6.87,4.44,0.21,3.87,52.86,191270.0,36860.0,26601.0,905.0,130.0,26731.0,22874.0,14022.0,-32476.0,515067.0,383140.0,182120.0,175991.0,328775.0,6.62,191270.0,153021.0,26601.0,26731.0,3856.0,22874.0,0.48,147162.0,43516.0,74578.0,383140.0,515067.0,175991.0,6129.0,182120.0,332947.0,114926.0,14022.0,-77518.0,23938.0,-32476.0,82450.0,383140.0,131927.0,515067.0,175991.0,6129.0,182120.0,332947.0,515067.0,0
2226,24.0,264892.2855,59625.0,4.44,6962.0,18.44,13.1,32.92,0.13,0.78,0.05,0.14,346.6,0.78,772.31,32.57,0.35,8.29,149.34,1.81,26.61,35.7,59.61,52.52,52.92,84.96,22.92,65.49,58.11,18.81,63.25,0.6,36.75,1239.51,74.45,2.96,3.16,6.17,33.81,6.37,28.64,22.28,65.37,18.23,38.02,38.02,9.76,6.17,11.3,1.1,52.92,552486.0,186791.0,123096.0,1815.0,-472.0,122625.0,100720.0,78766.0,-9687.0,1632111.0,755103.0,599862.0,239298.0,926513.0,9.32,552486.0,361162.0,123096.0,122625.0,21905.0,100720.0,0.32,177055.0,339365.0,47778.0,755103.0,1632111.0,239298.0,360564.0,599862.0,1032249.0,180086.0,78766.0,-53950.0,-38366.0,-9687.0,170399.0,755103.0,877007.0,1632111.0,239298.0,360564.0,599862.0,1032249.0,1632111.0,0
601567,15.0,140797.6553,26447.0,5.32,6573.0,35.37,47.71,3.78,0.03,0.31,0.01,0.03,312.5,0.86,603.89,70.28,0.45,3.84,87.41,3.09,15.74,7.48,6.56,35.23,62.96,84.55,9.3883466933868,56.19058116232465,70.84,5.2352104208416845,58.53,-0.0385270541082162,41.47,9542.82,44.06,1.13,1.37,4.48,27.75,4.65,14.68,12.08,71.61,10.39,50.93,50.93,7.65,4.48,11.67,3.32,62.96,690146.0,191488.0,83402.0,1173.0,1649.0,85052.0,71705.0,22322.0,-73103.0,1600490.0,808428.0,663655.0,589802.0,928575.0,7.44,690146.0,494242.0,83402.0,85052.0,13347.0,71705.0,0.5,228666.0,248438.0,142308.0,808428.0,1600490.0,589802.0,73853.0,663655.0,936835.0,270368.0,22322.0,-16968.0,-78750.0,-73103.0,197265.0,808428.0,792061.0,1600490.0,589802.0,73853.0,663655.0,936835.0,1600490.0,0
2189,27.0,26230.9463,29061.0,0.9,3461.0,26.47,15.17,-23.27,-0.2,0.230961923847695,-0.11,-0.15,273.39,0.99,382.76,63.79,0.71,4.23,102.98,2.62,-13.56,-2.47,-121.22,-18.12,115.03,65.22,12.01,57.39,118.21,6.26,45.83,0.26,54.17,240.99,30.43,1.22,1.51,-0.68,8.97,-0.66,-0.98,-0.88,90.53,-0.94,-9.08,-9.08,-1.49,-0.68,4.17,65.19,115.03,252719.0,22662.0,-2234.0,-1410.0,-132.0,-2365.0,-2382.0,-37678.0,-48648.0,348456.0,244302.0,188769.0,161892.0,150757.0,-1.55,252719.0,228776.0,-2234.0,-2365.0,17.0,-2382.0,-0.09,49257.0,115567.0,47517.0,244302.0,348456.0,161892.0,26877.0,188769.0,159687.0,97452.0,-37678.0,-13859.0,2617.0,-48648.0,48803.0,244302.0,104154.0,348456.0,161892.0,26877.0,188769.0,159687.0,348456.0,0
300905,20.0,14400.0,12579.0,1.14,408.0,14.22,19.61,-36.56,-0.36,-1.12,-0.03,-0.07,378.1,0.71,649.51,60.18,0.42,4.49,33.5,8.06,2.11,1.96,-52.29,4.99,9.1,50.91,9.3883466933868,56.19058116232465,9.36,5.2352104208416845,91.45,-0.0385270541082162,8.55,-4466.0,65.4,5.44,6.42,2.71,12.96,2.69,8.32,7.7,86.64,6.47,26.48,26.48,2.96,2.71,4.73,23.1,9.1,58916.0,7635.0,4534.0,1076.0,-38.0,4497.0,3812.0,-4283.0,-15149.0,140759.0,75232.0,12042.0,11717.0,126862.0,2.88,58916.0,51046.0,4534.0,4497.0,684.0,3812.0,0.26,7663.0,8571.0,11471.0,75232.0,140759.0,11717.0,325.0,12042.0,128717.0,21897.0,-4283.0,-4223.0,-7049.0,-15149.0,6748.0,75232.0,65526.0,140759.0,11717.0,325.0,12042.0,128717.0,140759.0,0
688339,10.0,9989.1387,13814.0,0.72,879.0,29.593186372745528,17.95701402805609,-31.55,-0.24,0.230961923847695,-0.06,-0.55,1577.1,0.17,2530.46,379.64,0.11,0.71,531.18,0.51,12.04,11.96,-1.9538977955912005,4.5,25.0,51.58,0.69,51.23,31.54,0.53,76.02,0.01,23.98,3759.46,107.25,2.73,3.29,-3.37,40.71,-3.41,-35.19,-36.52,58.8,-31.9,-124.76,-124.76,-4.44,-3.37,47.36,14.21,25.0,39061.0,15901.0,-14263.0,-1685.0,-398.0,-14661.0,-12462.0,-21538.0,-9616.0,369487.0,224599.0,88604.0,68273.0,240899.0,-3.84,39061.0,22966.0,-14263.0,-14661.0,-2199.0,-12462.0,-0.95,73222.0,81715.0,38552.0,224599.0,369487.0,68273.0,20331.0,88604.0,280883.0,80497.0,-21538.0,929.0,10994.0,-9616.0,70881.0,224599.0,144887.0,369487.0,68273.0,20331.0,88604.0,280883.0,369487.0,0
300114,20.0,59076.0499,31352.0,1.88,3501.0,29.71,23.31,-2.05,-0.02,-0.12,-0.01,-0.02,413.16,0.65,637.54,206.52,0.42,1.31,167.41,1.61,12.19,9.67,-28.42,-5.87,49.46,53.97,2.07,52.85,50.55,1.4,66.42,0.04,33.58,-22906.69,27.69,1.42,2.04,5.5,36.8,5.72,19.09,14.97,62.25,13.5,33.23,33.23,8.28,5.5,15.11,8.04,49.46,145394.0,53499.0,21759.0,1769.0,-20.0,21739.0,19633.0,-2295.0,-12165.0,356782.0,228891.0,119798.0,112206.0,229877.0,8.79,145394.0,90506.0,21759.0,21739.0,2106.0,19633.0,0.33,31073.0,104622.0,69280.0,228891.0,356782.0,112206.0,7592.0,119798.0,236984.0,43142.0,-2295.0,-14828.0,4968.0,-12165.0,30977.0,228891.0,127891.0,356782.0,112206.0,7592.0,119798.0,236984.0,356782.0,0
777,25.0,38549.4593,65853.0,0.59,1077.0,46.05,13.0,-20.72,-0.19,-6.54,-0.09,-0.34,655.82,0.41,994.48,208.09,0.27,1.3,265.59,1.02,10.54,5.13,-18.21,-24.16,82.62,60.59,2.46,59.1,86.49,1.35,53.62,0.06,46.38,1837.54,10.81,1.15,1.57,1.36,16.85,1.4,4.93,4.84,82.39,5.15,10.94,10.94,2.54,1.36,18.64,207.88,82.62,81914.0,13800.0,3967.0,8402.0,143.0,4111.0,4219.0,-27614.0,-15758.0,310371.0,209532.0,143945.0,133295.0,166426.0,2.52,81914.0,67485.0,3967.0,4111.0,-108.0,4219.0,0.11,14414.0,83497.0,56394.0,209532.0,310371.0,133295.0,10650.0,143945.0,166426.0,29925.0,-27614.0,8662.0,3083.0,-15758.0,14167.0,209532.0,100839.0,310371.0,133295.0,10650.0,143945.0,166426.0,310371.0,0
2217,15.721442885771545,311641.622,90817.0,3.43,19002.0,9.35,14.66,-3.36,-0.03,0.230961923847695,-0.02,-0.05,512.14,0.53,829.75,198.08,0.33,1.36,139.16,1.94,-7.93,-19.19,-1590.33,-22.77,190.09,126.12,13.82,108.69,211.35,5.15,32.12,1.43,67.88,-306.32,18.27,0.64,1.06,-5.5,1.73,-5.2,-16.94,-18.42,97.94,-15.97,-46.34,-46.34,-17.11,-5.5,10.35,1.15,190.09,904323.0,15686.0,-166539.0,-2088.0,174.0,-166365.0,-144421.0,-49351.0,-51406.0,2627938.0,1563443.0,1783882.0,1469118.0,740512.0,-18.57,904323.0,885666.0,-166539.0,-166365.0,-21944.0,-144421.0,-0.49,267786.0,444509.0,629884.0,1563443.0,2627938.0,1469118.0,314764.0,1783882.0,844057.0,178659.0,-49351.0,-45171.0,41390.0,-51406.0,127254.0,1563443.0,1064495.0,2627938.0,1469118.0,314764.0,1783882.0,844057.0,2627938.0,0
2324,23.0,101406.2317,17123.0,5.92,1302.0,23.27,14.75,0.34,0.08125250501002,0.1,0.0203406813627254,0.0580460921843687,290.01,0.93,415.77,98.09,0.65,2.75,126.39,2.14,87.67,13.24,95.19,26.13,180.77,92.96,21.49,72.98,183.16,9.67,35.32,0.74,64.68,617.33,15.65,0.84,1.24,1.85,13.52,2.41,4.56,4.07,86.08,3.71,15.65,15.65,5.25,1.85,4.06,-0.36,180.77,428105.0,57878.0,17417.0,-336.0,273.0,17690.0,15870.0,1601.0,-10532.0,856751.0,575492.0,554179.0,464153.0,275823.0,5.69,428105.0,368515.0,17417.0,17690.0,1820.0,15870.0,0.15,72638.0,245748.0,183769.0,575492.0,856751.0,464153.0,90027.0,554179.0,302572.0,36753.0,1601.0,-86269.0,73252.0,-10532.0,26221.0,575492.0,281259.0,856751.0,464153.0,90027.0,554179.0,302572.0,856751.0,0
300483,19.0,26853.5098,20613.0,1.3,429.0,33.1,13.75,43.02,0.15,3.04,0.06,0.33,291.01,0.93,1447.72,10.93,0.19,24.71,19.59,13.78,11.34,7.19,13.13,17.82,34.24,137.66,8.73,125.65,70.83,5.6,58.54,1.13,41.46,458.34,43.23,1.31,1.34,2.05,26.23,2.01,17.22,14.72,71.53,10.77,60.31,60.31,3.5,2.05,11.01,0.12,34.24,150389.0,39449.0,22144.0,215.0,-189.0,21955.0,16196.0,49158.0,-90391.0,790986.0,153551.0,327950.0,114256.0,304524.0,3.28,150389.0,107580.0,22144.0,21955.0,5759.0,16196.0,0.37,49396.0,10982.0,4315.0,153551.0,790986.0,114256.0,213694.0,327950.0,463035.0,134895.0,49158.0,-108811.0,-31172.0,-90391.0,44505.0,153551.0,637435.0,790986.0,114256.0,213694.0,327950.0,463035.0,790986.0,0
800,25.0,465332.4902,86614.0,5.37,20684.0,44.9,27.42,-1.38,-0.01,0.230961923847695,-0.01,-0.02,414.87,0.65,594.84,83.57,0.45,3.23,13.93,19.38,-24.84,-12.45,-118.29,-65.63,159.08,91.48,9.3883466933868,56.19058116232465,183.8,5.2352104208416845,35.24,-0.0385270541082162,64.76,180.22,72.35,0.98,1.21,-1.01,6.51,-0.97,-2.27,-2.58,93.06,-2.14,-14.02,-14.02,-2.87,-1.01,4.49,-54.16,159.08,3045498.0,198225.0,-78593.0,25997.0,10750.0,-67843.0,-65243.0,-50008.0,-483395.0,6442703.0,4366069.0,4172578.0,3611409.0,2270125.0,-2.52,3045498.0,2834178.0,-78593.0,-67843.0,-2600.0,-65243.0,-0.14,2601515.0,186373.0,827710.0,4366069.0,6442703.0,3611409.0,561169.0,4172578.0,2270125.0,3054268.0,-50008.0,-127910.0,-305477.0,-483395.0,2570873.0,4366069.0,2076633.0,6442703.0,3611409.0,561169.0,4172578.0,2270125.0,6442703.0,1
603041,22.0,18314.7692,7937.0,2.31,119.0,51.26,34.45,25.17,0.25,1.02,0.03,0.15,686.85,0.39,966.36,64.01,0.28,4.22,64.86,4.16,54.78,51.55,16.8,5.17,16.02,32.02,9.3883466933868,56.19058116232465,16.39,5.2352104208416845,85.92,-0.0385270541082162,14.08,-353.14,206.87,4.98,5.27,3.38,24.47,4.04,20.83,16.55,74.65,14.46,29.55,29.55,3.94,3.38,3.88,2.18,16.02,37426.0,9159.0,6193.0,137.0,-2.0,6190.0,5411.0,5539.0,-11831.0,159939.0,115939.0,22525.0,22011.0,137217.0,4.58,37426.0,27937.0,6193.0,6190.0,779.0,5411.0,0.33,45533.0,10386.0,6374.0,115939.0,159939.0,22011.0,514.0,22525.0,137415.0,23519.0,5539.0,-57080.0,39590.0,-11831.0,11688.0,115939.0,44001.0,159939.0,22011.0,514.0,22525.0,137415.0,159939.0,0
